1.246384885784448081e-03 9.991614228462426528e-01 9.993482353476162983e-01 9.994183250922612505e-01 9.999998843054610509e-01 9.999998956171864961e-01 9.999999033214569399e-01
1.258925411794167924e-03 9.991530878131410498e-01 9.993417773542114801e-01 9.994125781783395057e-01 9.999998456354907139e-01 9.999998607280663476e-01 9.999998710074315955e-01
1.271592114552654463e-03 9.991446709864374442e-01 9.993352564009394534e-01 9.994067755778098805e-01 9.999998065372707190e-01 9.999998254525703789e-01 9.999998383355463982e-01
1.284386263589743990e-03 9.991361715850182179e-01 9.993286718951275294e-01 9.994009167735811161e-01 9.999997678985581562e-01 9.999997905916504504e-01 9.999998060476392725e-01
1.297309141208670804e-03 9.991275888207565847e-01 9.993220232389656843e-01 9.993950012442329722e-01 9.999997306070980141e-01 9.999997569462623082e-01 9.999997748855490309e-01
1.310362042614591788e-03 9.991189218984598552e-01 9.993153098294703662e-01 9.993890284639902477e-01 9.999996955506613716e-01 9.999997253173754652e-01 9.999997455911224797e-01
1.323546276044392520e-03 9.991101700158155907e-01 9.993085310584501890e-01 9.993829979026971344e-01 9.999996636170035424e-01 9.999996965059486653e-01 9.999997189061978764e-01
1.336863162897811109e-03 9.991013323633375354e-01 9.993016863124705162e-01 9.993769090257912380e-01 9.999996356938882780e-01 9.999996713129390979e-01 9.999996955726280223e-01
1.350314037869874365e-03 9.990924081243119925e-01 9.992947749728187112e-01 9.993707612942784868e-01 9.999996126690596787e-01 9.999996505393020652e-01 9.999996763322506199e-01
1.363900249084669045e-03 9.990833964747434237e-01 9.992877964154688319e-01 9.993645541647072639e-01 9.999995954302837164e-01 9.999996349859996414e-01 9.999996619269035936e-01
1.377623158230462065e-03 9.990742965833002698e-01 9.992807500110469920e-01 9.993582870891430936e-01 9.999995848653133734e-01 9.999996254539960105e-01 9.999996530984432974e-01
1.391484140696169899e-03 9.990651076112598838e-01 9.992736351247958337e-01 9.993519595151438839e-01 9.999995818619232812e-01 9.999996227442480290e-01 9.999996505886918907e-01
1.405484585709212498e-03 9.990558287124549075e-01 9.992664511165399999e-01 9.993455708857345021e-01 9.999995873078491027e-01 9.999996276577168830e-01 9.999996551395069488e-01
1.419625896474748482e-03 9.990464590332176487e-01 9.992591973406511618e-01 9.993391206393817949e-01 9.999996020908643590e-01 9.999996409953646470e-01 9.999996674927287277e-01
1.433909490316315899e-03 9.990369977123252365e-01 9.992518731460129366e-01 9.993326082099706076e-01 9.999996270987207003e-01 9.999996635581421822e-01 9.999996883901959288e-01
1.448336798817877235e-03 9.990274438809447766e-01 9.992444778759861368e-01 9.993260330267782487e-01 9.999996632191762158e-01 9.999996961470198897e-01 9.999997185737617977e-01
1.462909267967307282e-03 9.990177966625776174e-01 9.992370108683742425e-01 9.993193945144511758e-01 9.999997113399929916e-01 9.999997395629557362e-01 9.999997587852582637e-01
1.477628358301315845e-03 9.990080551730047276e-01 9.992294714553882073e-01 9.993126920929799040e-01 9.999997723489351120e-01 9.999997946069123511e-01 9.999998097665393493e-01
1.492495545051829775e-03 9.989982185202306297e-01 9.992218589636121528e-01 9.993059251776758023e-01 9.999998471337622208e-01 9.999998620798487003e-01 9.999998722594417577e-01
1.507512318293855597e-03 9.989882858044281111e-01 9.992141727139692842e-01 9.992990931791470022e-01 9.999999365822278552e-01 9.999999427827324094e-01 9.999999470058165141e-01
1.522680183094814264e-03 9.989782561178823794e-01 9.992064120216863632e-01 9.992921955032756376e-01 1.000000041544265805e+00 1.000000037482387638e+00 1.000000034715889496e+00
1.538000659665394012e-03 9.989681285449353298e-01 9.991985761962604018e-01 9.992852315511931982e-01 1.000000161188797865e+00 1.000000145428991516e+00 1.000000134695188558e+00
1.553475283511912422e-03 9.989579021619298116e-01 9.991906645414240229e-01 9.992782007192592131e-01 1.000000292371103328e+00 1.000000263785300270e+00 1.000000244315861320e+00
1.569105605590212418e-03 9.989475760371533397e-01 9.991826763551112656e-01 9.992711023990373809e-01 1.000000431778024002e+00 1.000000389562070824e+00 1.000000360809315980e+00
1.584893192461114299e-03 9.989371492307825839e-01 9.991746109294241673e-01 9.992639359772739205e-01 1.000000576096399696e+00 1.000000519770093632e+00 1.000000481406955632e+00
1.600839626447416245e-03 9.989266207948271914e-01 9.991664675505982363e-01 9.992567008358747005e-01 1.000000722013065779e+00 1.000000651420141606e+00 1.000000603340185812e+00
1.616946505792490104e-03 9.989159897730729432e-01 9.991582454989698103e-01 9.992493963518843669e-01 1.000000866214869166e+00 1.000000781522988325e+00 1.000000723840415828e+00
1.633215444820464678e-03 9.989052552010269093e-01 9.991499440489414186e-01 9.992420218974642498e-01 1.000001005388642561e+00 1.000000907089407365e+00 1.000000840139033231e+00
1.649648074098020991e-03 9.988944161058602722e-01 9.991415624689500286e-01 9.992345768398712691e-01 1.000001136221217335e+00 1.000001025130161647e+00 1.000000949467444666e+00
1.666246040597823197e-03 9.988834715063524827e-01 9.991331000214321856e-01 9.992270605414376172e-01 1.000001255399428191e+00 1.000001132656027636e+00 1.000001049057045233e+00
1.683011007863579461e-03 9.988724204128349715e-01 9.991245559627930373e-01 9.992194723595494432e-01 1.000001359610105167e+00 1.000001226677771804e+00 1.000001136139236690e+00
1.699944656176776217e-03 9.988612618271349719e-01 9.991159295433722498e-01 9.992118116466279787e-01 1.000001445540078970e+00 1.000001304206163066e+00 1.000001207945414361e+00
1.717048682725084248e-03 9.988499947425197867e-01 9.991072200074125886e-01 9.992040777501092208e-01 1.000001509876182748e+00 1.000001362251972337e+00 1.000001261706977340e+00
1.734324801772465455e-03 9.988386181436399447e-01 9.990984265930270558e-01 9.991962700124246144e-01 1.000001549305241655e+00 1.000001397825952765e+00 1.000001294655317619e+00
1.751774744830978357e-03 9.988271310064732456e-01 9.990895485321681369e-01 9.991883877709828443e-01 1.000001560514095722e+00 1.000001407938889031e+00 1.000001304021835846e+00
1.769400260834324808e-03 9.988155322982693596e-01 9.990805850505947161e-01 9.991804303581510727e-01 1.000001540189570104e+00 1.000001389601540724e+00 1.000001287037930897e+00
1.787203116313138170e-03 9.988038209774929843e-01 9.990715353678421007e-01 9.991723971012370642e-01 1.000001485018509495e+00 1.000001339824692748e+00 1.000001240935012525e+00
1.805185095572032225e-03 9.987919959937687775e-01 9.990623986971906012e-01 9.991642873224721999e-01 1.000001391687748376e+00 1.000001255619112239e+00 1.000001162944474498e+00
1.823348000868442063e-03 9.987800562878247357e-01 9.990531742456346675e-01 9.991561003389942686e-01 1.000001256884139211e+00 1.000001133995580105e+00 1.000001050297723459e+00
1.841693652593246085e-03 9.987680007914369051e-01 9.990438612138531349e-01 9.991478354628312575e-01 1.000001077294530250e+00 1.000000971964887020e+00 1.000000900226183598e+00
1.860223889453223138e-03 9.987558284273738707e-01 9.990344587961789147e-01 9.991394920008855873e-01 1.000000849605785058e+00 1.000000766537815222e+00 1.000000709961264667e+00
1.878940568655334794e-03 9.987435381093414666e-01 9.990249661805694625e-01 9.991310692549184580e-01 1.000000570504778752e+00 1.000000514725180922e+00 1.000000476734395960e+00
1.897845566092871581e-03 9.987311287419271544e-01 9.990153825485779127e-01 9.991225665215361929e-01 1.000000236678381338e+00 1.000000213537779237e+00 1.000000197777008992e+00
1.916940776533456901e-03 9.987185992205447338e-01 9.990057070753239898e-01 9.991139830921749176e-01 9.999998449547073953e-01 9.999998601138450072e-01 9.999998704385463233e-01
1.936228113808956958e-03 9.987059484313802749e-01 9.989959389294661429e-01 9.991053182530880150e-01 9.999993984354362819e-01 9.999994572517926228e-01 9.999994973108743412e-01
1.955709511007294558e-03 9.986931752513363847e-01 9.989860772731733451e-01 9.990965712853329128e-01 9.999989088569416484e-01 9.999990155404866465e-01 9.999990882013225502e-01
1.975386920666193872e-03 9.986802785479784728e-01 9.989761212620977826e-01 9.990877414647595378e-01 9.999983885841297049e-01 9.999985461358988914e-01 9.999986534424507578e-01
1.995262314968880221e-03 9.986672571794802389e-01 9.989660700453482090e-01 9.990788280619978812e-01 9.999978499819006661e-01 9.999980601939777447e-01 9.999982033668227688e-01
2.015337685941734260e-03 9.986541099945693833e-01 9.989559227654633000e-01 9.990698303424481175e-01 9.999973054151527485e-01 9.999975688706783661e-01 9.999977483069727446e-01
2.035615045653950406e-03 9.986408358324744272e-01 9.989456785583860077e-01 9.990607475662705017e-01 9.999967672487166670e-01 9.999970833218840838e-01 9.999972985954227456e-01
2.056096426419195405e-03 9.986274335228706445e-01 9.989353365534383578e-01 9.990515789883758213e-01 9.999962478474359040e-01 9.999966147035103115e-01 9.999968645646808429e-01
2.076783880999305641e-03 9.986139018858278815e-01 9.989248958732963590e-01 9.990423238584171806e-01 9.999957595760934348e-01 9.999961741714268326e-01 9.999964565472229117e-01
2.097679482810015355e-03 9.986002397317564894e-01 9.989143556339661334e-01 9.990329814207823400e-01 9.999953147994696812e-01 9.999957728814702351e-01 9.999960848755239384e-01
2.118785326128773058e-03 9.985864458613561423e-01 9.989037149447609343e-01 9.990235509145872772e-01 9.999949258823354059e-01 9.999954219895053065e-01 9.999957598820411464e-01
2.140103526304641766e-03 9.985725190655629913e-01 9.988929729082771658e-01 9.990140315736693033e-01 9.999946051894339494e-01 9.999951326513486505e-01 9.999954918992209896e-01
2.161636219970310829e-03 9.985584581254984826e-01 9.988821286203735106e-01 9.990044226265833993e-01 9.999943650855031008e-01 9.999949160228269740e-01 9.999952912595198029e-01
2.183385565256238444e-03 9.985442618124176217e-01 9.988711811701483922e-01 9.989947232965971091e-01 9.999942179353105143e-01 9.999947832597747555e-01 9.999951682953780452e-01
2.205353742006961257e-03 9.985299288876587909e-01 9.988601296399199914e-01 9.989849328016875418e-01 9.999941761036109655e-01 9.999947455180331346e-01 9.999951333392698150e-01
2.227542951999558936e-03 9.985154581025932341e-01 9.988489731052058174e-01 9.989750503545395954e-01 9.999942519552148523e-01 9.999948139534874381e-01 9.999951967236634376e-01
2.249955419164336150e-03 9.985008481985746531e-01 9.988377106347036127e-01 9.989650751625444025e-01 9.999944578549417873e-01 9.999949997220264342e-01 9.999953687810895220e-01
2.272593389807713721e-03 9.984860979068910236e-01 9.988263412902731453e-01 9.989550064277996633e-01 9.999948061677148559e-01 9.999953139796102786e-01 9.999956598440856714e-01
2.295459132837374475e-03 9.984712059487149682e-01 9.988148641269178896e-01 9.989448433471100897e-01 9.999953092584864534e-01 9.999957678822405382e-01 9.999960802452724229e-01
2.318554939989656005e-03 9.984561710350557950e-01 9.988032781927693726e-01 9.989345851119897368e-01 9.999959794923292122e-01 9.999963725860160357e-01 9.999966403173029539e-01
2.341883126059246274e-03 9.984409918667123129e-01 9.987915825290704097e-01 9.989242309086652227e-01 9.999968292344171283e-01 9.999971392471149745e-01 9.999973503929383556e-01
2.365446029131185960e-03 9.984256671342250922e-01 9.987797761701607824e-01 9.989137799180801691e-01 9.999978708500700808e-01 9.999980790218175875e-01 9.999982208050184340e-01
2.389246010815202718e-03 9.984101955178310561e-01 9.987678581434626945e-01 9.989032313159007526e-01 9.999991167047542762e-01 9.999992030665487697e-01 9.999992618864996796e-01
2.413285456482412890e-03 9.983945756874171851e-01 9.987558274694685601e-01 9.988925842725219217e-01 1.000000578637119109e+00 1.000000522062401531e+00 1.000000483530074424e+00
2.437566775504384619e-03 9.983788063024759962e-01 9.987436831617279021e-01 9.988818379530768343e-01 1.000002245072690865e+00 1.000002025566480324e+00 1.000001876063577599e+00
2.462092401494627835e-03 9.983628860120612458e-01 9.987314242268376940e-01 9.988709915174452947e-01 1.000004072211855943e+00 1.000003674061482828e+00 1.000003402886328940e+00
2.486864792552499846e-03 9.983468134547446304e-01 9.987190496644317017e-01 9.988600441202644120e-01 1.000006013908837810e+00 1.000005425913364387e+00 1.000005025437198158e+00
2.511886431509580738e-03 9.983305872585733765e-01 9.987065584671714902e-01 9.988489949109414789e-01 1.000008024017584818e+00 1.000007239487850086e+00 1.000006705154804276e+00
2.537159826178501682e-03 9.983142060410279406e-01 9.986939496207400957e-01 9.988378430336674052e-01 1.000010056391670732e+00 1.000009073150358141e+00 1.000008403477556929e+00
2.562687509604301590e-03 9.982976684089819308e-01 9.986812221038340320e-01 9.988265876274312616e-01 1.000012064884303165e+00 1.000010885266029659e+00 1.000010081843573317e+00
2.588472040318303465e-03 9.982809729586616942e-01 9.986683748881595157e-01 9.988152278260375994e-01 1.000014003348329794e+00 1.000012634199682005e+00 1.000011701690732835e+00
2.614516002594539489e-03 9.982641182756075704e-01 9.986554069384274701e-01 9.988037627581243250e-01 1.000015825636248357e+00 1.000014278315869642e+00 1.000013224456677730e+00
2.640822006708773862e-03 9.982471029346355884e-01 9.986423172123517489e-01 9.987921915471825729e-01 1.000017485600249278e+00 1.000015775978880805e+00 1.000014611578819546e+00
2.667392689200104305e-03 9.982299254998011628e-01 9.986291046606472488e-01 9.987805133115776890e-01 1.000018937092275628e+00 1.000017085552826979e+00 1.000015824494412842e+00
2.694230713135220296e-03 9.982125845243624562e-01 9.986157682270306868e-01 9.987687271645731002e-01 1.000020133964134805e+00 1.000018165401665549e+00 1.000016824640601376e+00
2.721338768375307620e-03 9.981950785507457402e-01 9.986023068482214882e-01 9.987568322143548505e-01 1.000021030067570704e+00 1.000018973889352347e+00 1.000017573454497599e+00
2.748719571845650422e-03 9.981774061105124218e-01 9.985887194539453393e-01 9.987448275640580242e-01 1.000021579254410042e+00 1.000019469379885395e+00 1.000018032373273247e+00
2.776375867807921206e-03 9.981595657243254038e-01 9.985750049669385175e-01 9.987327123117955008e-01 1.000021735376714904e+00 1.000019610237448120e+00 1.000018162834251934e+00
2.804310428135239463e-03 9.981415559019188866e-01 9.985611623029536643e-01 9.987204855506885970e-01 1.000021452286944390e+00 1.000019354826566120e+00 1.000017926275041047e+00
2.832526052589979821e-03 9.981233751420681699e-01 9.985471903707683339e-01 9.987081463688987082e-01 1.000020683838154012e+00 1.000018661512225515e+00 1.000017284133666085e+00
2.861025569104380488e-03 9.981050219325602324e-01 9.985330880721937641e-01 9.986956938496623915e-01 1.000019383884185986e+00 1.000017488660088105e+00 1.000016197848710098e+00
2.889811834063973645e-03 9.980864947501674189e-01 9.985188543020858676e-01 9.986831270713275588e-01 1.000017506279952118e+00 1.000015794636651023e+00 1.000014628859478671e+00
2.918887732593878140e-03 9.980677920606212394e-01 9.985044879483584435e-01 9.986704451073914468e-01 1.000015004881645631e+00 1.000013537809469222e+00 1.000012538606189105e+00
2.948256178847947530e-03 9.980489123185877220e-01 9.984899878919973881e-01 9.986576470265418060e-01 1.000011833547028495e+00 1.000010676547385957e+00 1.000009888530162483e+00
2.977920116300852849e-03 9.980298539676443204e-01 9.984753530070775707e-01 9.986447318926997552e-01 1.000007946135752279e+00 1.000007169220753278e+00 1.000006640074016628e+00
3.007882518043100088e-03 9.980106154402595964e-01 9.984605821607809295e-01 9.986316987650646348e-01 1.000003296509639039e+00 1.000002974201730899e+00 1.000002754681902806e+00
3.038146387078995841e-03 9.979911951577721263e-01 9.984456742134173446e-01 9.986185466981617465e-01 9.999978404998207671e-01 9.999980516389799234e-01 9.999981954432463072e-01
3.068714756627637444e-03 9.979715915303732920e-01 9.984306280184461757e-01 9.986052747418920905e-01 9.999916213191544223e-01 9.999924405192094357e-01 9.999929984665072435e-01
3.099590690426914149e-03 9.979518029570905169e-01 9.984154424225013535e-01 9.985918819415847691e-01 9.999848024448971806e-01 9.999862883350792986e-01 9.999873003575759922e-01
3.130777283040574871e-03 9.979318278257729435e-01 9.984001162654179140e-01 9.985783673380517200e-01 9.999775561060106899e-01 9.999797504756057220e-01 9.999812450360584526e-01
3.162277660168379828e-03 9.979116645130785557e-01 9.983846483802603089e-01 9.985647299676455591e-01 9.999700545272077745e-01 9.999729823263100448e-01 9.999749764185830170e-01
3.194094978959387265e-03 9.978913113844630756e-01 9.983690375933540473e-01 9.985509688623190883e-01 9.999624699283365947e-01 9.999661392687715367e-01 9.999686384183663623e-01
3.226232428328363981e-03 9.978707667941713044e-01 9.983532827243186691e-01 9.985370830496889116e-01 9.999549745240898790e-01 9.999593766803706041e-01 9.999623749450645693e-01
3.258693229275408127e-03 9.978500290852300170e-01 9.983373825861038275e-01 9.985230715531002721e-01 9.999477405240442263e-01 9.999528499343203203e-01 9.999563299047233844e-01
3.291480635208770406e-03 9.978290965894430764e-01 9.983213359850269253e-01 9.985089333916962184e-01 9.999409401329062419e-01 9.999467143998771457e-01 9.999506472000072588e-01
3.324597932270941750e-03 9.978079676273893250e-01 9.983051417208141931e-01 9.984946675804885485e-01 9.999347455511685689e-01 9.999411254428693940e-01 9.999454707306383305e-01
3.358048439667991880e-03 9.977866405084211410e-01 9.982887985866439884e-01 9.984802731304328605e-01 9.999293289759575432e-01 9.999362384263700276e-01 9.999409443939800690e-01
3.391835510002249796e-03 9.977651135306666585e-01 9.982723053691927584e-01 9.984657490485056019e-01 9.999248626022790853e-01 9.999322087117182845e-01 9.999372120859080226e-01
3.425962529608318850e-03 9.977433849810338762e-01 9.982556608486832239e-01 9.984510943377851167e-01 9.999215186244325704e-01 9.999291916597186081e-01 9.999344177018274493e-01
3.460432918892471926e-03 9.977214531352172067e-01 9.982388637989364488e-01 9.984363079975355770e-01 9.999194692378515770e-01 9.999273426320709479e-01 9.999327051379214293e-01
3.495250132675475300e-03 9.976993162577060259e-01 9.982219129874257968e-01 9.984213890232942479e-01 9.999188866411864440e-01 9.999268169930884964e-01 9.999322182926130287e-01
3.530417660538833369e-03 9.976769726017968853e-01 9.982048071753343299e-01 9.984063364069624136e-01 9.999199430386471743e-01 9.999277701116092709e-01 9.999331010682229737e-01
3.565939027174546642e-03 9.976544204096071677e-01 9.981875451176148717e-01 9.983911491368997471e-01 9.999228106427022755e-01 9.999303573632267739e-01 9.999354973728282747e-01
3.601817792738370386e-03 9.976316579120918515e-01 9.981701255630539560e-01 9.983758261980216764e-01 9.999276616770390591e-01 9.999347341326305649e-01 9.999395511223434507e-01
3.638057553206645520e-03 9.976086833290638278e-01 9.981525472543376631e-01 9.983603665719011921e-01 9.999346683798446822e-01 9.999410558163217555e-01 9.999454062428042578e-01
3.674661940736690443e-03 9.975854948692154389e-01 9.981348089281224523e-01 9.983447692368748738e-01 9.999440030073549757e-01 9.999494778255068050e-01 9.999532066728477053e-01
3.711634624030850111e-03 9.975620907301451235e-01 9.981169093151069927e-01 9.983290331681508034e-01 9.999558378377242374e-01 9.999601555892142501e-01 9.999630963664413175e-01
3.748979308704188454e-03 9.975384690983848390e-01 9.980988471401103235e-01 9.983131573379225854e-01 9.999703451751845718e-01 9.999732445577196316e-01 9.999752192957255259e-01
3.786699737655889204e-03 9.975146281494322587e-01 9.980806211221511237e-01 9.982971407154868082e-01 9.999876973544986614e-01 9.999889002061381760e-01 9.999897194541829126e-01
3.824799691444385943e-03 9.974905660477854097e-01 9.980622299745316450e-01 9.982809822673632816e-01 1.000008059405558702e+00 1.000007271415833010e+00 1.000006734726235580e+00
3.863282988666285559e-03 9.974662809469810876e-01 9.980436724049254194e-01 9.982646809574220459e-01 1.000031270282523588e+00 1.000028212871010513e+00 1.000026130511599387e+00
3.902153486339069496e-03 9.974417709896358231e-01 9.980249471154689633e-01 9.982482357470124912e-01 1.000056720087322271e+00 1.000051174290323086e+00 1.000047397134933735e+00
3.941415080287676009e-03 9.974170343074916234e-01 9.980060528028562583e-01 9.982316455950982492e-01 1.000083766200864144e+00 1.000075575874739275e+00 1.000069997584420056e+00
3.981071705534973415e-03 9.973920690214638229e-01 9.979869881584384483e-01 9.982149094583960824e-01 1.000111765944620590e+00 1.000100837776838780e+00 1.000093394806766289e+00
4.021127336696128651e-03 9.973668732416938187e-01 9.979677518683273130e-01 9.981980262915199908e-01 1.000140076572448633e+00 1.000126380094168210e+00 1.000117051701439275e+00
4.061585988376981322e-03 9.973414450676054699e-01 9.979483426135027369e-01 9.981809950471296489e-01 1.000168055266522193e+00 1.000151622865914414e+00 1.000140431117873874e+00
4.102451715576407171e-03 9.973157825879638283e-01 9.979287590699248423e-01 9.981638146760836161e-01 1.000195059137411802e+00 1.000175986072977530e+00 1.000162995855486292e+00
4.143728614092731695e-03 9.972898838809405309e-01 9.979089999086498963e-01 9.981464841275985433e-01 1.000220445228251043e+00 1.000198889641374489e+00 1.000184208666614616e+00
4.185420820934231644e-03 9.972637470141810789e-01 9.978890637959517695e-01 9.981290023494123753e-01 1.000243570523103864e+00 1.000219753449037574e+00 1.000203532262354811e+00
4.227532514733786835e-03 9.972373700448771139e-01 9.978689493934473909e-01 9.981113682879536597e-01 1.000263791959418391e+00 1.000237997335953644e+00 1.000220429321241111e+00
4.270067916167661487e-03 9.972107510198433555e-01 9.978486553582265328e-01 9.980935808885159632e-01 1.000280466444627203e+00 1.000253041117674657e+00 1.000234362500867391e+00
4.313031288378539087e-03 9.971838879755984264e-01 9.978281803429882579e-01 9.980756390954380608e-01 1.000292950876875420e+00 1.000264304602191512e+00 1.000244794452325614e+00
4.356426937402796927e-03 9.971567789384504499e-01 9.978075229961794745e-01 9.980575418522893427e-01 1.000300602169892805e+00 1.000271207610190505e+00 1.000251187837603917e+00
4.400259212602089694e-03 9.971294219245875334e-01 9.977866819621422634e-01 9.980392881020611062e-01 1.000302777282005007e+00 1.000273169998645573e+00 1.000253005349821311e+00
4.444532507099250782e-03 9.971018149401729147e-01 9.977656558812632026e-01 9.980208767873649522e-01 1.000298833249244401e+00 1.000269611687797155e+00 1.000249709736354298e+00
4.489251258218608480e-03 9.970739559814446595e-01 9.977444433901295762e-01 9.980023068506355122e-01 1.000288127222637380e+00 1.000259952691481047e+00 1.000240763824886470e+00
4.534419947930714428e-03 9.970458430348212442e-01 9.977230431216916884e-01 9.979835772343403910e-01 1.000270016509586801e+00 1.000243613150822553e+00 1.000225630552287415e+00
4.580043103301556333e-03 9.970174740770116895e-01 9.977014537054295085e-01 9.979646868811966609e-01 1.000243858619395576e+00 1.000220013371295513e+00 1.000203772996391516e+00
4.626125296946291370e-03 9.969888470751312459e-01 9.976796737675258653e-01 9.979456347343933498e-01 1.000209011312888974e+00 1.000188573863116215e+00 1.000174654410683317e+00
4.672671147487526301e-03 9.969599599868224082e-01 9.976577019310459704e-01 9.979264197378212575e-01 1.000164832656199376e+00 1.000148715385022147e+00 1.000137738261825060e+00
4.719685320018232773e-03 9.969308107603821467e-01 9.976355368161214932e-01 9.979070408363083233e-01 1.000110681078623776e+00 1.000099858991364776e+00 1.000092488270081015e+00
4.767172526569300392e-03 9.969013973348940238e-01 9.976131770401430732e-01 9.978874969758643187e-01 1.000045915434590427e+00 1.000041426082574292e+00 1.000038368452581095e+00
4.815137526581827337e-03 9.968717176403667501e-01 9.975906212179573851e-01 9.978677871039302039e-01 9.999699093212109924e-01 9.999728513186990631e-01 9.999748550814301362e-01
4.863585127384104263e-03 9.968417695978787352e-01 9.975678679620713085e-01 9.978479101696362541e-01 9.998826699997356293e-01 9.998941410997645995e-01 9.999019540010852802e-01
4.912520184673458030e-03 9.968115511197289669e-01 9.975449158828640916e-01 9.978278651240678476e-01 9.997850764054271311e-01 9.998060883581328939e-01 9.998203996055412546e-01
4.961947603002906694e-03 9.967810601095938861e-01 9.975217635888034007e-01 9.978076509205376921e-01 9.996780708938044491e-01 9.997095432549331084e-01 9.997309793006093903e-01
5.011872336272727227e-03 9.967502944626915884e-01 9.974984096866716943e-01 9.977872665148675990e-01 9.995625957026035291e-01 9.996053558553549268e-01 9.996344804097903047e-01
5.062299388226955930e-03 9.967192520659513555e-01 9.974748527817979271e-01 9.977667108656768091e-01 9.994395928676308438e-01 9.994943760601524563e-01 9.995316901154651656e-01
5.113233812954910869e-03 9.966879307981921787e-01 9.974510914782964699e-01 9.977459829346796427e-01 9.993100041474710649e-01 9.993774535443757934e-01 9.994233954063440617e-01
5.164680715397715512e-03 9.966563285303055020e-01 9.974271243793152442e-01 9.977250816869905892e-01 9.991747709571319191e-01 9.992554377033218138e-01 9.993103830310920976e-01
5.216645251859960628e-03 9.966244431254481784e-01 9.974029500872892973e-01 9.977040060914392772e-01 9.990348343104600293e-01 9.991291776056335783e-01 9.991934394581105661e-01
