   17    0.22154E-07    0.44281E-07    0.33192E-08    0.18087E+02    0.23313E-01    0.68177E-04    0.68154E-10    0.24101E-11    0.70000E+00
   18    0.22155E-07    0.44282E-07    0.33305E-08    0.16394E+02    0.21976E-01    0.69010E-04    0.61187E-10    0.20764E-11    0.70000E+00
   19    0.22156E-07    0.44284E-07    0.33439E-08    0.14956E+02    0.20794E-01    0.72069E-04    0.55291E-10    0.18015E-11    0.70000E+00
   20    0.22157E-07    0.44286E-07    0.33566E-08    0.13721E+02    0.19768E-01    0.76968E-04    0.50214E-10    0.15735E-11    0.70000E+00
   21    0.22157E-07    0.44287E-07    0.33658E-08    0.12653E+02    0.18890E-01    0.82980E-04    0.45774E-10    0.13835E-11    0.70000E+00
   22    0.22158E-07    0.44289E-07    0.33716E-08    0.11723E+02    0.18139E-01    0.89427E-04    0.41866E-10    0.12223E-11    0.70000E+00
   23    0.22159E-07    0.44291E-07    0.33747E-08    0.10907E+02    0.17473E-01    0.96144E-04    0.38413E-10    0.10846E-11    0.70000E+00
   24    0.22160E-07    0.44293E-07    0.33759E-08    0.10185E+02    0.16848E-01    0.10308E-03    0.35352E-10    0.96607E-12    0.70000E+00
   25    0.22161E-07    0.44295E-07    0.33757E-08    0.95437E+01    0.16238E-01    0.11010E-03    0.32631E-10    0.86437E-12    0.70000E+00
   26    0.22162E-07    0.44297E-07    0.33747E-08    0.89729E+01    0.15624E-01    0.11710E-03    0.30205E-10    0.77732E-12    0.70000E+00
   27    0.22163E-07    0.44299E-07    0.33731E-08    0.84610E+01    0.14992E-01    0.12405E-03    0.28034E-10    0.70197E-12    0.70000E+00
   28    0.22164E-07    0.44301E-07    0.33715E-08    0.79984E+01    0.14338E-01    0.13100E-03    0.26089E-10    0.63526E-12    0.70000E+00
   29    0.22165E-07    0.44303E-07    0.33701E-08    0.75791E+01    0.13669E-01    0.13800E-03    0.24339E-10    0.57621E-12    0.70000E+00
   30    0.22167E-07    0.44306E-07    0.33691E-08    0.71984E+01    0.12997E-01    0.14509E-03    0.22762E-10    0.52420E-12    0.70000E+00
   31    0.22168E-07    0.44308E-07    0.33686E-08    0.68519E+01    0.12333E-01    0.15234E-03    0.21336E-10    0.47845E-12    0.70000E+00
   32    0.22169E-07    0.44311E-07    0.33689E-08    0.65355E+01    0.11681E-01    0.15971E-03    0.20045E-10    0.43810E-12    0.70000E+00
   33    0.22170E-07    0.44313E-07    0.33699E-08    0.62454E+01    0.11046E-01    0.16717E-03    0.18871E-10    0.40213E-12    0.70000E+00
   34    0.22172E-07    0.44316E-07    0.33716E-08    0.59782E+01    0.10428E-01    0.17469E-03    0.17802E-10    0.36954E-12    0.70000E+00
   35    0.22173E-07    0.44319E-07    0.33740E-08    0.57317E+01    0.98233E-02    0.18225E-03    0.16825E-10    0.34007E-12    0.70000E+00
   36    0.22175E-07    0.44321E-07    0.33771E-08    0.55039E+01    0.92277E-02    0.18985E-03    0.15930E-10    0.31358E-12    0.70000E+00
   37    0.22176E-07    0.44324E-07    0.33806E-08    0.52930E+01    0.86362E-02    0.19746E-03    0.15107E-10    0.28989E-12    0.70000E+00
   38    0.22177E-07    0.44327E-07    0.33845E-08    0.50975E+01    0.80477E-02    0.20508E-03    0.14349E-10    0.26872E-12    0.70000E+00
   39    0.22179E-07    0.44330E-07    0.33885E-08    0.49156E+01    0.74618E-02    0.21271E-03    0.13648E-10    0.24974E-12    0.70000E+00
   40    0.22181E-07    0.44333E-07    0.33924E-08    0.47459E+01    0.68784E-02    0.22033E-03    0.12997E-10    0.23253E-12    0.70000E+00
   41    0.22182E-07    0.44337E-07    0.33960E-08    0.45868E+01    0.62975E-02    0.22794E-03    0.12391E-10    0.21670E-12    0.70000E+00
   42    0.22184E-07    0.44340E-07    0.33993E-08    0.44375E+01    0.57212E-02    0.23552E-03    0.11826E-10    0.20214E-12    0.70000E+00
   43    0.22186E-07    0.44343E-07    0.34025E-08    0.42975E+01    0.51521E-02    0.24308E-03    0.11299E-10    0.18880E-12    0.70000E+00
   44    0.22187E-07    0.44347E-07    0.34055E-08    0.41661E+01    0.45927E-02    0.25060E-03    0.10807E-10    0.17657E-12    0.70000E+00
   45    0.22189E-07    0.44350E-07    0.34085E-08    0.40427E+01    0.40451E-02    0.25807E-03    0.10346E-10    0.16539E-12    0.70000E+00
   46    0.22191E-07    0.44354E-07    0.34115E-08    0.39266E+01    0.35084E-02    0.26550E-03    0.99143E-11    0.15516E-12    0.70000E+00
   47    0.22193E-07    0.44358E-07    0.34145E-08    0.38172E+01    0.29814E-02    0.27288E-03    0.95096E-11    0.14580E-12    0.70000E+00
   48    0.22195E-07    0.44361E-07    0.34175E-08    0.37140E+01    0.24629E-02    0.28020E-03    0.91296E-11    0.13721E-12    0.70000E+00
   49    0.22197E-07    0.44365E-07    0.34207E-08    0.36164E+01    0.19515E-02    0.28747E-03    0.87725E-11    0.12926E-12    0.70000E+00
   50    0.22199E-07    0.44369E-07    0.34239E-08    0.35236E+01    0.14462E-02    0.29466E-03    0.84365E-11    0.12185E-12    0.70000E+00
   51    0.22201E-07    0.44373E-07    0.34273E-08    0.34356E+01    0.94713E-03    0.30178E-03    0.81200E-11    0.11495E-12    0.70000E+00
   52    0.22203E-07    0.44377E-07    0.34307E-08    0.33520E+01    0.45452E-03    0.30883E-03    0.78215E-11    0.10851E-12    0.70000E+00
   53    0.22205E-07    0.44382E-07    0.34343E-08    0.32726E+01   -0.31300E-04    0.31578E-03    0.75397E-11    0.10252E-12    0.70000E+00
   54    0.22207E-07    0.44386E-07    0.34381E-08    0.31971E+01   -0.51000E-03    0.32265E-03    0.72734E-11    0.96932E-13    0.70000E+00
   55    0.22209E-07    0.44390E-07    0.34420E-08    0.31254E+01   -0.98136E-03    0.32941E-03    0.70216E-11    0.91721E-13    0.70000E+00
   56    0.22211E-07    0.44395E-07    0.34460E-08    0.30572E+01   -0.14455E-02    0.33607E-03    0.67831E-11    0.86862E-13    0.70000E+00
   57    0.22213E-07    0.44399E-07    0.34501E-08    0.29922E+01   -0.19026E-02    0.34262E-03    0.65570E-11    0.82337E-13    0.70000E+00
   58    0.22216E-07    0.44404E-07    0.34543E-08    0.29303E+01   -0.23528E-02    0.34907E-03    0.63425E-11    0.78125E-13    0.70000E+00
   59    0.22218E-07    0.44408E-07    0.34586E-08    0.28713E+01   -0.27963E-02    0.35542E-03    0.61388E-11    0.74199E-13    0.70000E+00
   60    0.22220E-07    0.44413E-07    0.34630E-08    0.28148E+01   -0.32334E-02    0.36166E-03    0.59450E-11    0.70531E-13    0.70000E+00
   61    0.22223E-07    0.44418E-07    0.34674E-08    0.27607E+01   -0.36642E-02    0.36779E-03    0.57605E-11    0.67094E-13    0.70000E+00
   62    0.22225E-07    0.44423E-07    0.34718E-08    0.27090E+01   -0.40883E-02    0.37381E-03    0.55847E-11    0.63874E-13    0.70000E+00
   63    0.22228E-07    0.44428E-07    0.34762E-08    0.26594E+01   -0.45054E-02    0.37971E-03    0.54171E-11    0.60860E-13    0.70000E+00
   64    0.22230E-07    0.44433E-07    0.34808E-08    0.26118E+01   -0.49153E-02    0.38549E-03    0.52573E-11    0.58038E-13    0.70000E+00
   65    0.22233E-07    0.44438E-07    0.34853E-08    0.25663E+01   -0.53174E-02    0.39112E-03    0.51047E-11    0.55394E-13    0.70000E+00
   66    0.22235E-07    0.44443E-07    0.34900E-08    0.25225E+01   -0.57115E-02    0.39662E-03    0.49589E-11    0.52911E-13    0.70000E+00
   67    0.22238E-07    0.44448E-07    0.34947E-08    0.24806E+01   -0.60973E-02    0.40196E-03    0.48196E-11    0.50572E-13    0.70000E+00
   68    0.22241E-07    0.44454E-07    0.34995E-08    0.24402E+01   -0.64744E-02    0.40715E-03    0.46863E-11    0.48360E-13    0.70000E+00
   69    0.22243E-07    0.44459E-07    0.35044E-08    0.24015E+01   -0.68430E-02    0.41218E-03    0.45588E-11    0.46267E-13    0.70000E+00
   70    0.22246E-07    0.44465E-07    0.35093E-08    0.23642E+01   -0.72032E-02    0.41705E-03    0.44366E-11    0.44289E-13    0.70000E+00
   71    0.22249E-07    0.44470E-07    0.35144E-08    0.23284E+01   -0.75554E-02    0.42176E-03    0.43195E-11    0.42422E-13    0.70000E+00
   72    0.22252E-07    0.44476E-07    0.35194E-08    0.22940E+01   -0.78997E-02    0.42632E-03    0.42072E-11    0.40658E-13    0.70000E+00
   73    0.22255E-07    0.44482E-07    0.35246E-08    0.22608E+01   -0.82363E-02    0.43071E-03    0.40995E-11    0.38993E-13    0.70000E+00
   74    0.22258E-07    0.44487E-07    0.35298E-08    0.22288E+01   -0.85654E-02    0.43495E-03    0.39961E-11    0.37418E-13    0.70000E+00
   75    0.22261E-07    0.44493E-07    0.35351E-08    0.21980E+01   -0.88873E-02    0.43902E-03    0.38968E-11    0.35924E-13    0.70000E+00
   76    0.22264E-07    0.44499E-07    0.35405E-08    0.21682E+01   -0.92020E-02    0.44294E-03    0.38014E-11    0.34506E-13    0.70000E+00
   77    0.22267E-07    0.44505E-07    0.35460E-08    0.21395E+01   -0.95095E-02    0.44669E-03    0.37096E-11    0.33158E-13    0.70000E+00
   78    0.22270E-07    0.44511E-07    0.35515E-08    0.21118E+01   -0.98097E-02    0.45028E-03    0.36214E-11    0.31879E-13    0.70000E+00
   79    0.22273E-07    0.44518E-07    0.35571E-08    0.20850E+01   -0.10102E-01    0.45370E-03    0.35364E-11    0.30665E-13    0.70000E+00
   80    0.22276E-07    0.44524E-07    0.35628E-08    0.20591E+01   -0.10387E-01    0.45695E-03    0.34546E-11    0.29512E-13    0.70000E+00
   81    0.22279E-07    0.44530E-07    0.35686E-08    0.20341E+01   -0.10665E-01    0.46002E-03    0.33758E-11    0.28417E-13    0.70000E+00
   82    0.22282E-07    0.44537E-07    0.35744E-08    0.20099E+01   -0.10934E-01    0.46293E-03    0.32998E-11    0.27375E-13    0.70000E+00
   83    0.22286E-07    0.44543E-07    0.35802E-08    0.19864E+01   -0.11195E-01    0.46565E-03    0.32265E-11    0.26382E-13    0.70000E+00
   84    0.22289E-07    0.44550E-07    0.35862E-08    0.19638E+01   -0.11449E-01    0.46820E-03    0.31558E-11    0.25434E-13    0.70000E+00
   85    0.22292E-07    0.44557E-07    0.35922E-08    0.19418E+01   -0.11694E-01    0.47056E-03    0.30876E-11    0.24528E-13    0.70000E+00
   86    0.22296E-07    0.44564E-07    0.35982E-08    0.19205E+01   -0.11930E-01    0.47275E-03    0.30217E-11    0.23663E-13    0.70000E+00
   87    0.22299E-07    0.44570E-07    0.36044E-08    0.18999E+01   -0.12159E-01    0.47475E-03    0.29581E-11    0.22838E-13    0.70000E+00
   88    0.22303E-07    0.44577E-07    0.36106E-08    0.18799E+01   -0.12380E-01    0.47658E-03    0.28966E-11    0.22051E-13    0.70000E+00
   89    0.22306E-07    0.44584E-07    0.36169E-08    0.18605E+01   -0.12594E-01    0.47823E-03    0.28372E-11    0.21300E-13    0.70000E+00
   90    0.22310E-07    0.44591E-07    0.36233E-08    0.18417E+01   -0.12799E-01    0.47970E-03    0.27797E-11    0.20583E-13    0.70000E+00
   91    0.22313E-07    0.44599E-07    0.36297E-08    0.18234E+01   -0.12997E-01    0.48099E-03    0.27241E-11    0.19897E-13    0.70000E+00
   92    0.22317E-07    0.44606E-07    0.36362E-08    0.18057E+01   -0.13187E-01    0.48211E-03    0.26703E-11    0.19240E-13    0.70000E+00
   93    0.22321E-07    0.44613E-07    0.36427E-08    0.17884E+01   -0.13369E-01    0.48304E-03    0.26182E-11    0.18610E-13    0.70000E+00
   94    0.22324E-07    0.44621E-07    0.36494E-08    0.17717E+01   -0.13544E-01    0.48380E-03    0.25677E-11    0.18007E-13    0.70000E+00
   95    0.22328E-07    0.44628E-07    0.36560E-08    0.17553E+01   -0.13711E-01    0.48438E-03    0.25188E-11    0.17428E-13    0.70000E+00
   96    0.22332E-07    0.44636E-07    0.36628E-08    0.17395E+01   -0.13871E-01    0.48479E-03    0.24714E-11    0.16874E-13    0.70000E+00
   97    0.22336E-07    0.44643E-07    0.36696E-08    0.17240E+01   -0.14024E-01    0.48502E-03    0.24255E-11    0.16343E-13    0.70000E+00
   98    0.22340E-07    0.44651E-07    0.36765E-08    0.17090E+01   -0.14168E-01    0.48508E-03    0.23810E-11    0.15835E-13    0.70000E+00
   99    0.22344E-07    0.44659E-07    0.36834E-08    0.16943E+01   -0.14306E-01    0.48497E-03    0.23378E-11    0.15348E-13    0.70000E+00
  100    0.22348E-07    0.44667E-07    0.36904E-08    0.16801E+01   -0.14436E-01    0.48469E-03    0.22958E-11    0.14882E-13    0.70000E+00
  101    0.22352E-07    0.44675E-07    0.36975E-08    0.16662E+01   -0.14559E-01    0.48423E-03    0.22551E-11    0.14434E-13    0.70000E+00
  102    0.22356E-07    0.44683E-07    0.37046E-08    0.16526E+01   -0.14675E-01    0.48361E-03    0.22155E-11    0.14005E-13    0.70000E+00
  103    0.22360E-07    0.44691E-07    0.37117E-08    0.16393E+01   -0.14783E-01    0.48282E-03    0.21771E-11    0.13591E-13    0.70000E+00
  104    0.22364E-07    0.44699E-07    0.37190E-08    0.16264E+01   -0.14884E-01    0.48186E-03    0.21398E-11    0.13193E-13    0.70000E+00
  105    0.22368E-07    0.44708E-07    0.37262E-08    0.16137E+01   -0.14978E-01    0.48073E-03    0.21036E-11    0.12810E-13    0.70000E+00
  106    0.22372E-07    0.44716E-07    0.37336E-08    0.16013E+01   -0.15064E-01    0.47945E-03    0.20683E-11    0.12440E-13    0.70000E+00
  107    0.22376E-07    0.44724E-07    0.37410E-08    0.15893E+01   -0.15144E-01    0.47800E-03    0.20340E-11    0.12085E-13    0.70000E+00
  108    0.22381E-07    0.44733E-07    0.37485E-08    0.15774E+01   -0.15216E-01    0.47639E-03    0.20007E-11    0.11743E-13    0.70000E+00
  109    0.22385E-07    0.44742E-07    0.37560E-08    0.15658E+01   -0.15282E-01    0.47463E-03    0.19683E-11    0.11414E-13    0.70000E+00
  110    0.22389E-07    0.44750E-07    0.37637E-08    0.15545E+01   -0.15341E-01    0.47272E-03    0.19368E-11    0.11097E-13    0.70000E+00
  111    0.22394E-07    0.44759E-07    0.37714E-08    0.15434E+01   -0.15392E-01    0.47065E-03    0.19061E-11    0.10792E-13    0.70000E+00
  112    0.22398E-07    0.44768E-07    0.37791E-08    0.15325E+01   -0.15437E-01    0.46844E-03    0.18762E-11    0.10498E-13    0.70000E+00
  113    0.22403E-07    0.44777E-07    0.37870E-08    0.15219E+01   -0.15476E-01    0.46607E-03    0.18471E-11    0.10215E-13    0.70000E+00
  114    0.22407E-07    0.44786E-07    0.37949E-08    0.15114E+01   -0.15508E-01    0.46357E-03    0.18188E-11    0.99419E-14    0.70000E+00
  115    0.22412E-07    0.44795E-07    0.38029E-08    0.15011E+01   -0.15533E-01    0.46092E-03    0.17912E-11    0.96781E-14    0.70000E+00
  116    0.22416E-07    0.44804E-07    0.38110E-08    0.14911E+01   -0.15551E-01    0.45813E-03    0.17643E-11    0.94229E-14    0.70000E+00
  117    0.22421E-07    0.44814E-07    0.38191E-08    0.14812E+01   -0.15563E-01    0.45521E-03    0.17381E-11    0.91761E-14    0.70000E+00
  118    0.22426E-07    0.44823E-07    0.38273E-08    0.14714E+01   -0.15569E-01    0.45216E-03    0.17126E-11    0.89374E-14    0.70000E+00
  119    0.22430E-07    0.44832E-07    0.38356E-08    0.14618E+01   -0.15569E-01    0.44897E-03    0.16876E-11    0.87067E-14    0.70000E+00
  120    0.22435E-07    0.44842E-07    0.38439E-08    0.14524E+01   -0.15562E-01    0.44566E-03    0.16634E-11    0.84837E-14    0.70000E+00
  121    0.22440E-07    0.44851E-07    0.38523E-08    0.14431E+01   -0.15549E-01    0.44222E-03    0.16397E-11    0.82682E-14    0.70000E+00
  122    0.22445E-07    0.44861E-07    0.38607E-08    0.14340E+01   -0.15530E-01    0.43867E-03    0.16165E-11    0.80598E-14    0.70000E+00
  123    0.22450E-07    0.44871E-07    0.38692E-08    0.14250E+01   -0.15505E-01    0.43500E-03    0.15940E-11    0.78584E-14    0.70000E+00
  124    0.22455E-07    0.44881E-07    0.38778E-08    0.14162E+01   -0.15474E-01    0.43122E-03    0.15719E-11    0.76636E-14    0.70000E+00
  125    0.22460E-07    0.44891E-07    0.38864E-08    0.14074E+01   -0.15437E-01    0.42732E-03    0.15504E-11    0.74751E-14    0.70000E+00
  126    0.22465E-07    0.44901E-07    0.38951E-08    0.13988E+01   -0.15395E-01    0.42333E-03    0.15294E-11    0.72926E-14    0.70000E+00
  127    0.22470E-07    0.44911E-07    0.39038E-08    0.13903E+01   -0.15346E-01    0.41922E-03    0.15089E-11    0.71156E-14    0.70000E+00
  128    0.22475E-07    0.44921E-07    0.39125E-08    0.13819E+01   -0.15293E-01    0.41502E-03    0.14888E-11    0.69439E-14    0.70000E+00
  129    0.22480E-07    0.44931E-07    0.39213E-08    0.13736E+01   -0.15233E-01    0.41072E-03    0.14692E-11    0.67770E-14    0.70000E+00
  130    0.22485E-07    0.44941E-07    0.39301E-08    0.13654E+01   -0.15168E-01    0.40633E-03    0.14500E-11    0.66149E-14    0.70000E+00
  131    0.22490E-07    0.44952E-07    0.39390E-08    0.13573E+01   -0.15098E-01    0.40185E-03    0.14313E-11    0.64575E-14    0.70000E+00
  132    0.22496E-07    0.44962E-07    0.39480E-08    0.13493E+01   -0.15022E-01    0.39729E-03    0.14130E-11    0.63046E-14    0.70000E+00
  133    0.22501E-07    0.44973E-07    0.39570E-08    0.13413E+01   -0.14941E-01    0.39265E-03    0.13950E-11    0.61563E-14    0.70000E+00
  134    0.22506E-07    0.44983E-07    0.39660E-08    0.13335E+01   -0.14855E-01    0.38793E-03    0.13775E-11    0.60124E-14    0.70000E+00
  135    0.22512E-07    0.44994E-07    0.39751E-08    0.13257E+01   -0.14765E-01    0.38314E-03    0.13604E-11    0.58727E-14    0.70000E+00
  136    0.22517E-07    0.45005E-07    0.39843E-08    0.13180E+01   -0.14669E-01    0.37828E-03    0.13436E-11    0.57372E-14    0.70000E+00
  137    0.22522E-07    0.45016E-07    0.39935E-08    0.13103E+01   -0.14568E-01    0.37335E-03    0.13272E-11    0.56057E-14    0.70000E+00
  138    0.22528E-07    0.45027E-07    0.40028E-08    0.13028E+01   -0.14462E-01    0.36836E-03    0.13111E-11    0.54782E-14    0.70000E+00
  139    0.22533E-07    0.45038E-07    0.40121E-08    0.12952E+01   -0.14352E-01    0.36332E-03    0.12954E-11    0.53544E-14    0.70000E+00
  140    0.22539E-07    0.45049E-07    0.40215E-08    0.12878E+01   -0.14237E-01    0.35823E-03    0.12800E-11    0.52342E-14    0.70000E+00
  141    0.22545E-07    0.45060E-07    0.40309E-08    0.12804E+01   -0.14118E-01    0.35308E-03    0.12650E-11    0.51175E-14    0.70000E+00
  142    0.22550E-07    0.45072E-07    0.40404E-08    0.12730E+01   -0.13994E-01    0.34790E-03    0.12502E-11    0.50041E-14    0.70000E+00
  143    0.22556E-07    0.45083E-07    0.40499E-08    0.12657E+01   -0.13866E-01    0.34267E-03    0.12357E-11    0.48938E-14    0.70000E+00
  144    0.22562E-07    0.45094E-07    0.40595E-08    0.12585E+01   -0.13734E-01    0.33740E-03    0.12216E-11    0.47865E-14    0.70000E+00
  145    0.22567E-07    0.45106E-07    0.40692E-08    0.12512E+01   -0.13598E-01    0.33211E-03    0.12077E-11    0.46820E-14    0.70000E+00
  146    0.22573E-07    0.45118E-07    0.40789E-08    0.12441E+01   -0.13457E-01    0.32678E-03    0.11941E-11    0.45804E-14    0.70000E+00
  147    0.22579E-07    0.45129E-07    0.40886E-08    0.12369E+01   -0.13313E-01    0.32143E-03    0.11808E-11    0.44815E-14    0.70000E+00
  148    0.22585E-07    0.45141E-07    0.40984E-08    0.12298E+01   -0.13164E-01    0.31606E-03    0.11677E-11    0.43854E-14    0.70000E+00
  149    0.22591E-07    0.45153E-07    0.41082E-08    0.12227E+01   -0.13012E-01    0.31068E-03    0.11549E-11    0.42919E-14    0.70000E+00
  150    0.22597E-07    0.45165E-07    0.41181E-08    0.12157E+01   -0.12857E-01    0.30528E-03    0.11424E-11    0.42010E-14    0.70000E+00
  151    0.22603E-07    0.45177E-07    0.41280E-08    0.12087E+01   -0.12697E-01    0.29988E-03    0.11301E-11    0.41125E-14    0.70000E+00
  152    0.22609E-07    0.45189E-07    0.41380E-08    0.12017E+01   -0.12535E-01    0.29447E-03    0.11180E-11    0.40265E-14    0.70000E+00
  153    0.22615E-07    0.45201E-07    0.41480E-08    0.11947E+01   -0.12368E-01    0.28907E-03    0.11061E-11    0.39428E-14    0.70000E+00
  154    0.22621E-07    0.45213E-07    0.41581E-08    0.11878E+01   -0.12199E-01    0.28367E-03    0.10945E-11    0.38614E-14    0.70000E+00
  155    0.22628E-07    0.45226E-07    0.41682E-08    0.11809E+01   -0.12026E-01    0.27828E-03    0.10831E-11    0.37820E-14    0.70000E+00
  156    0.22634E-07    0.45238E-07    0.41783E-08    0.11740E+01   -0.11851E-01    0.27290E-03    0.10719E-11    0.37048E-14    0.70000E+00
  157    0.22640E-07    0.45251E-07    0.41885E-08    0.11671E+01   -0.11672E-01    0.26754E-03    0.10609E-11    0.36294E-14    0.70000E+00
  158    0.22646E-07    0.45263E-07    0.41987E-08    0.11602E+01   -0.11490E-01    0.26220E-03    0.10501E-11    0.35560E-14    0.70000E+00
  159    0.22653E-07    0.45276E-07    0.42090E-08    0.11534E+01   -0.11306E-01    0.25688E-03    0.10395E-11    0.34842E-14    0.70000E+00
  160    0.22659E-07    0.45289E-07    0.42193E-08    0.11466E+01   -0.11119E-01    0.25160E-03    0.10291E-11    0.34141E-14    0.70000E+00
  161    0.22666E-07    0.45302E-07    0.42297E-08    0.11398E+01   -0.10929E-01    0.24635E-03    0.10189E-11    0.33455E-14    0.70000E+00
  162    0.22672E-07    0.45315E-07    0.42401E-08    0.11329E+01   -0.10737E-01    0.24114E-03    0.10089E-11    0.32783E-14    0.70000E+00
  163    0.22679E-07    0.45328E-07    0.42505E-08    0.11261E+01   -0.10542E-01    0.23597E-03    0.99905E-12    0.32127E-14    0.70000E+00
  164    0.22685E-07    0.45341E-07    0.42610E-08    0.11194E+01   -0.10345E-01    0.23085E-03    0.98938E-12    0.31485E-14    0.70000E+00
  165    0.22692E-07    0.45354E-07    0.42715E-08    0.11126E+01   -0.10146E-01    0.22577E-03    0.97987E-12    0.30857E-14    0.70000E+00
  166    0.22698E-07    0.45367E-07    0.42821E-08    0.11058E+01   -0.99441E-02    0.22075E-03    0.97053E-12    0.30244E-14    0.70000E+00
  167    0.22705E-07    0.45380E-07    0.42927E-08    0.10990E+01   -0.97405E-02    0.21578E-03    0.96135E-12    0.29645E-14    0.70000E+00
  168    0.22712E-07    0.45394E-07    0.43033E-08    0.10923E+01   -0.95350E-02    0.21087E-03    0.95233E-12    0.29060E-14    0.70000E+00
  169    0.22718E-07    0.45407E-07    0.43140E-08    0.10855E+01   -0.93276E-02    0.20603E-03    0.94346E-12    0.28489E-14    0.70000E+00
  170    0.22725E-07    0.45421E-07    0.43247E-08    0.10788E+01   -0.91184E-02    0.20125E-03    0.93474E-12    0.27931E-14    0.70000E+00
  171    0.22732E-07    0.45435E-07    0.43355E-08    0.10720E+01   -0.89076E-02    0.19654E-03    0.92617E-12    0.27386E-14    0.70000E+00
  172    0.22739E-07    0.45448E-07    0.43462E-08    0.10653E+01   -0.86951E-02    0.19191E-03    0.91774E-12    0.26854E-14    0.70000E+00
  173    0.22746E-07    0.45462E-07    0.43570E-08    0.10585E+01   -0.84811E-02    0.18736E-03    0.90945E-12    0.26335E-14    0.70000E+00
  174    0.22753E-07    0.45476E-07    0.43679E-08    0.10518E+01   -0.82658E-02    0.18288E-03    0.90129E-12    0.25829E-14    0.70000E+00
  175    0.22760E-07    0.45490E-07    0.43788E-08    0.10450E+01   -0.80491E-02    0.17849E-03    0.89326E-12    0.25334E-14    0.70000E+00
  176    0.22767E-07    0.45504E-07    0.43897E-08    0.10383E+01   -0.78311E-02    0.17419E-03    0.88537E-12    0.24851E-14    0.70000E+00
  177    0.22774E-07    0.45518E-07    0.44006E-08    0.10316E+01   -0.76121E-02    0.16998E-03    0.87760E-12    0.24380E-14    0.70000E+00
  178    0.22781E-07    0.45533E-07    0.44115E-08    0.10248E+01   -0.73920E-02    0.16587E-03    0.86995E-12    0.23920E-14    0.70000E+00
  179    0.22788E-07    0.45547E-07    0.44225E-08    0.10181E+01   -0.71710E-02    0.16186E-03    0.86243E-12    0.23471E-14    0.70000E+00
  180    0.22796E-07    0.45561E-07    0.44335E-08    0.10113E+01   -0.69491E-02    0.15795E-03    0.85502E-12    0.23032E-14    0.70000E+00
  181    0.22803E-07    0.45576E-07    0.44446E-08    0.10046E+01   -0.67265E-02    0.15415E-03    0.84773E-12    0.22604E-14    0.70000E+00
  182    0.22810E-07    0.45591E-07    0.44556E-08    0.99785E+00   -0.65031E-02    0.15045E-03    0.84055E-12    0.22185E-14    0.70000E+00
  183    0.22818E-07    0.45605E-07    0.44667E-08    0.99110E+00   -0.62792E-02    0.14686E-03    0.83348E-12    0.21777E-14    0.70000E+00
  184    0.22825E-07    0.45620E-07    0.44778E-08    0.98435E+00   -0.60548E-02    0.14339E-03    0.82652E-12    0.21378E-14    0.70000E+00
  185    0.22832E-07    0.45635E-07    0.44889E-08    0.97760E+00   -0.58299E-02    0.14003E-03    0.81967E-12    0.20988E-14    0.70000E+00
